,location,region,lat,lon,prediction,status_id,code,user_id,probability,Author,twitter_id,# mv_care_virtue,# mv_care_vice_harm,# mv_fairness_virtue,# mv_fairness_vice_cheating,# mv_loyalty_virtue,# mv_loyalty_vice_betrayal,# mv_authority_virtue,# mv_authority_vice_subversion,# mv_sanctity_virtue,# mv_sanctity_vice_degradation,# mv_liberty_virtue,# mv_liberty_vice_oppression
694,bolton-engb1-gb,europe/london,53.58333,-2.43333,1.0,1.597666632340614e+18,183021.0,6.746075229663311e+17,0.8237836738997627,6.746075229663311e+17,1.597666632340614e+18,0.02531645569620253,0.012658227848101266,0.012658227848101266,0.02531645569620253,0.3670886075949367,0.0,0.012658227848101266,0.0,0.012658227848101266,0.0,0.0379746835443038,0.0379746835443038
695,bolzano-17bz-it,europe/rome,46.49272,11.33358,0.0,1.5981280237752387e+18,163922.0,7.671855587874609e+17,0.4321217205183694,7.671855587874609e+17,1.5981280237752387e+18,0.10714285714285714,0.0,0.0,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0
696,bolzano-17bz-it,europe/rome,46.49272,11.33358,1.0,1.5988390522877883e+18,163922.0,7.608982260792383e+17,0.7648411323890488,7.608982260792383e+17,1.5988390522877883e+18,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
697,bongaigaon-03-in,asia/kolkata,26.47703,90.55815,0.0,1.5966715756964987e+18,321933.0,1.3240141635348849e+18,0.3793325185440006,1.3240141635348849e+18,1.5966715756964987e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,bongaigaon-03-in,asia/kolkata,26.47703,90.55815,1.0,1.5991552818849948e+18,321933.0,1.429007298861655e+18,0.7930742559283442,1.429007298861655e+18,1.5991552818849948e+18,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
699,bonn-07-de,europe/berlin,50.73438,7.09548,0.0,1.5980103853912732e+18,2122071.0,4.335985241133573e+17,0.23649901214013688,4.335985241133573e+17,1.5980103853912732e+18,0.0821917808219178,0.1643835616438356,0.0547945205479452,0.0,0.1232876712328767,0.0,0.0410958904109589,0.0136986301369863,0.0547945205479452,0.0136986301369863,0.0136986301369863,0.0
700,bonn-07-de,europe/berlin,50.73438,7.09548,1.0,1.5975647567939748e+18,2122071.0,8.88297188198933e+17,0.8390135599918631,8.88297188198933e+17,1.5975647567939748e+18,0.0,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333
701,bontang-14-id,asia/makassar,0.13333,117.5,0.0,1.598145091236201e+18,101691.0,1.037825196541833e+18,0.4991327216859817,1.037825196541833e+18,1.598145091236201e+18,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,bontang-14-id,asia/makassar,0.13333,117.5,1.0,1.598599598467577e+18,101691.0,1.454829998511757e+18,0.8056129885114008,1.454829998511757e+18,1.598599598467577e+18,0.14285714285714285,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,bootle-eng00-gb,europe/london,53.46667,-3.01667,0.0,1.5983751997766845e+18,443183.0,5.50348069825782e+17,0.3593349403654628,5.50348069825782e+17,1.5983751997766845e+18,0.04838709677419355,0.06451612903225806,0.016129032258064516,0.016129032258064516,0.24193548387096775,0.0,0.04838709677419355,0.016129032258064516,0.1774193548387097,0.016129032258064516,0.0967741935483871,0.0
704,bootle-eng00-gb,europe/london,53.46667,-3.01667,1.0,1.5987973107120686e+18,443183.0,3.8681621506910394e+17,0.8272405685319346,3.8681621506910394e+17,1.5987973107120686e+18,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,0.0,0.18181818181818182,0.09090909090909091
705,bordeaux-9733-fr,europe/paris,44.84044,-0.5805,0.0,1.5988095396109714e+18,695384.0,7.191385838775808e+17,0.40082760018099156,7.191385838775808e+17,1.5988095396109714e+18,0.01633705932932072,0.015477214101461736,0.018056749785038694,0.0060189165950128975,0.03955288048151333,0.0017196904557179708,0.07394668959587274,0.0008598452278589854,0.012037833190025795,0.006878761822871883,0.0025795356835769563,0.004299226139294927
706,bordeaux-9733-fr,europe/paris,44.84044,-0.5805,1.0,1.5987598849926339e+18,695384.0,9.258712092183624e+17,0.8203102354981473,9.258712092183624e+17,1.5987598849926339e+18,0.02181208053691275,0.013422818791946308,0.026845637583892617,0.0050335570469798654,0.05201342281879195,0.0,0.08557046979865772,0.0016778523489932886,0.01174496644295302,0.01174496644295302,0.0050335570469798654,0.006711409395973154
707,borough of bronx-ny005-us,america/new_york,40.84985,-73.86641,0.0,1.5981582255810698e+18,1404662.0,6.643941631483054e+17,0.3329391068516432,6.643941631483054e+17,1.5981582255810698e+18,0.087248322147651,0.0738255033557047,0.040268456375838924,0.020134228187919462,0.174496644295302,0.0,0.040268456375838924,0.0,0.020134228187919462,0.04697986577181208,0.03355704697986577,0.013422818791946308
708,borough of bronx-ny005-us,america/new_york,40.84985,-73.86641,1.0,1.5985525134871145e+18,1404662.0,8.65012082556903e+17,0.798740336186978,8.65012082556903e+17,1.5985525134871145e+18,0.05194805194805195,0.05194805194805195,0.012987012987012988,0.012987012987012988,0.35064935064935066,0.0,0.025974025974025976,0.012987012987012988,0.012987012987012988,0.1038961038961039,0.012987012987012988,0.03896103896103896
709,boston-ma025-us,america/new_york,42.35843,-71.05977,0.0,1.5983598325069046e+18,1330893.0,6.271467409787734e+17,0.3424523632687653,6.271467409787734e+17,1.5983598325069046e+18,0.07722772277227723,0.09768976897689768,0.021122112211221122,0.021122112211221122,0.2580858085808581,0.0033003300330033004,0.0594059405940594,0.015841584158415842,0.0462046204620462,0.029042904290429043,0.07128712871287128,0.0297029702970297
710,boston-ma025-us,america/new_york,42.35843,-71.05977,1.0,1.5982293424951288e+18,1330893.0,9.496434485605842e+17,0.8123362886466561,9.496434485605842e+17,1.5982293424951288e+18,0.044854881266490766,0.14775725593667546,0.03430079155672823,0.0316622691292876,0.42744063324538256,0.002638522427440633,0.04221635883905013,0.021108179419525065,0.0316622691292876,0.018469656992084433,0.05804749340369393,0.029023746701846966
711,bothaville-03-za,africa/johannesburg,-27.3887,26.61701,1.0,1.5984350698903347e+18,126889.0,68474267.0,0.7369887004541457,68474267.0,1.5984350698903347e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,botshabelo-03man-za,africa/johannesburg,-29.27016,26.7052,0.0,1.6003589810372813e+18,348330.0,1.526261353127846e+18,0.3885199927023394,1.526261353127846e+18,1.6003589810372813e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,botshabelo-03man-za,africa/johannesburg,-29.27016,26.7052,1.0,1.596597515683795e+18,348330.0,9.999159045561344e+17,0.8065176858432873,9.999159045561344e+17,1.596597515683795e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,botucatu-27-br,america/sao_paulo,-22.88583,-48.445,0.0,1.5992336403993746e+18,129558.0,2.3159063540497e+17,0.34278440707941754,2.3159063540497e+17,1.5992336403993746e+18,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0
715,botucatu-27-br,america/sao_paulo,-22.88583,-48.445,1.0,1.599117967280044e+18,129558.0,6.109396934811168e+17,0.7912318099218525,6.109396934811168e+17,1.599117967280044e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,bouake-90-ci,africa/abidjan,7.69385,-5.03031,0.0,1.5984492379223163e+18,642190.0,1738483734.0,0.1666117456850246,1738483734.0,1.5984492379223163e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,bouake-90-ci,africa/abidjan,7.69385,-5.03031,1.0,1.5978954719363707e+18,642190.0,9.106066365254717e+17,0.7306347069482781,9.106066365254717e+17,1.5978954719363707e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,boulder-co013-us,america/denver,40.01499,-105.27055,0.0,1.5985609143524058e+18,244619.0,4.720165876782075e+17,0.31461367983477884,4.720165876782075e+17,1.5985609143524058e+18,0.07079646017699115,0.08849557522123894,0.035398230088495575,0.017699115044247787,0.19469026548672566,0.0,0.02654867256637168,0.04424778761061947,0.07079646017699115,0.04424778761061947,0.017699115044247787,0.035398230088495575
719,boulder-co013-us,america/denver,40.01499,-105.27055,1.0,1.5982523932270316e+18,244619.0,1.2222304342406019e+18,0.9003308663924235,1.2222304342406019e+18,1.5982523932270316e+18,0.0,0.9444444444444444,0.1111111111111111,0.05555555555555555,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,boulogne billancourt-a892-fr,europe/paris,48.83333,2.25,0.0,1.5985719149699953e+18,1500957.0,7.620471838676137e+17,0.3922538461659433,7.620471838676137e+17,1.5985719149699953e+18,0.018518518518518517,0.012592592592592593,0.022222222222222223,0.005925925925925926,0.024444444444444446,0.0022222222222222222,0.07851851851851852,0.0014814814814814814,0.01037037037037037,0.013333333333333334,0.003703703703703704,0.0014814814814814814
721,boulogne billancourt-a892-fr,europe/paris,48.83333,2.25,1.0,1.5986090496051866e+18,1500957.0,9.066346319513284e+17,0.8278712305660882,9.066346319513284e+17,1.5986090496051866e+18,0.013574660633484163,0.010180995475113122,0.013574660633484163,0.0011312217194570137,0.021493212669683258,0.0,0.09389140271493213,0.0,0.0022624434389140274,0.013574660633484163,0.0022624434389140274,0.0011312217194570137
722,boumerdas-40-dz,africa/algiers,36.76639,3.47717,0.0,1.5987932429124424e+18,1154061.0,7.619240654821501e+17,0.4394636404571352,7.619240654821501e+17,1.5987932429124424e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,boumerdas-40-dz,africa/algiers,36.76639,3.47717,1.0,1.5982122726415258e+18,1154061.0,1.5664652421918188e+18,0.8496819781097673,1.5664652421918188e+18,1.5982122726415258e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,bournemouth-engb2-gb,europe/london,50.72048,-1.8795,0.0,1.5983663898517107e+18,163600.0,4.6280182056666886e+17,0.3210614097853979,4.6280182056666886e+17,1.5983663898517107e+18,0.037037037037037035,0.08148148148148149,0.05925925925925926,0.044444444444444446,0.11851851851851852,0.007407407407407408,0.014814814814814815,0.007407407407407408,0.05185185185185185,0.08148148148148149,0.044444444444444446,0.05925925925925926
725,bournemouth-engb2-gb,europe/london,50.72048,-1.8795,1.0,1.5976648197450916e+18,163600.0,1.0560267008398218e+18,0.8001210745210835,1.0560267008398218e+18,1.5976648197450916e+18,0.0,0.041666666666666664,0.0,0.0,0.125,0.0,0.0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.0
726,bowie-md033-us,america/new_york,38.94278,-76.73028,0.0,1.5982874356997484e+18,490810.0,7.199833443789723e+17,0.395848852316305,7.199833443789723e+17,1.5982874356997484e+18,0.04923076923076923,0.10153846153846154,0.009230769230769232,0.009230769230769232,0.11692307692307692,0.0,0.03076923076923077,0.003076923076923077,0.043076923076923075,0.006153846153846154,0.036923076923076927,0.003076923076923077
727,bowie-md033-us,america/new_york,38.94278,-76.73028,1.0,1.598395521014851e+18,490810.0,9.924859767414884e+17,0.8226868001602115,9.924859767414884e+17,1.598395521014851e+18,0.07142857142857142,0.05555555555555555,0.0,0.015873015873015872,0.2619047619047619,0.0,0.0,0.007936507936507936,0.03968253968253968,0.031746031746031744,0.015873015873015872,0.015873015873015872
728,bracknell-engb3-gb,europe/london,51.41363,-0.75054,0.0,1.5984549306976256e+18,101625.0,4.414923655464596e+17,0.31151133977702483,4.414923655464596e+17,1.5984549306976256e+18,0.05202312138728324,0.057803468208092484,0.057803468208092484,0.011560693641618497,0.1907514450867052,0.0,0.017341040462427744,0.011560693641618497,0.017341040462427744,0.057803468208092484,0.03468208092485549,0.03468208092485549
729,bracknell-engb3-gb,europe/london,51.41363,-0.75054,1.0,1.598184758032459e+18,101625.0,8.799053095814537e+17,0.8175636547990857,8.799053095814537e+17,1.598184758032459e+18,0.0,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.11764705882352941,0.0,0.029411764705882353,0.029411764705882353,0.0,0.0,0.029411764705882353,0.11764705882352941
730,bradford-engb4-gb,europe/london,53.79391,-1.75206,0.0,1.598452622401098e+18,385518.0,4.9031698191976774e+17,0.337386690128726,4.9031698191976774e+17,1.598452622401098e+18,0.10760667903525047,0.08905380333951762,0.04638218923933209,0.00927643784786642,0.24118738404452691,0.0055658627087198514,0.03153988868274583,0.01855287569573284,0.05380333951762523,0.027829313543599257,0.07606679035250463,0.01855287569573284
731,bradford-engb4-gb,europe/london,53.79391,-1.75206,1.0,1.5983117681614497e+18,385518.0,4.574837703881336e+17,0.83000400887322,4.574837703881336e+17,1.5983117681614497e+18,0.07079646017699115,0.19469026548672566,0.008849557522123894,0.008849557522123894,0.2743362831858407,0.017699115044247787,0.02654867256637168,0.0,0.09734513274336283,0.035398230088495575,0.04424778761061947,0.02654867256637168
732,braga-04-pt,europe/lisbon,41.55032,-8.42005,0.0,1.5987120915688602e+18,267201.0,8.03448501332422e+17,0.42205047365216514,8.03448501332422e+17,1.5987120915688602e+18,0.01639344262295082,0.01639344262295082,0.0,0.0,0.13114754098360656,0.0,0.09016393442622951,0.00819672131147541,0.07377049180327869,0.00819672131147541,0.01639344262295082,0.0
733,braga-04-pt,europe/lisbon,41.55032,-8.42005,1.0,1.598642855681461e+18,267201.0,9.390592985036122e+17,0.8178922065447453,9.390592985036122e+17,1.598642855681461e+18,0.0,0.0,0.0,0.029411764705882353,0.08823529411764706,0.0,0.14705882352941177,0.0,0.029411764705882353,0.0,0.058823529411764705,0.0
734,braganca paulista-27-br,america/sao_paulo,-22.95194,-46.54194,0.0,1.5985743438324997e+18,151171.0,7.696725564458689e+17,0.4245145443318258,7.696725564458689e+17,1.5985743438324997e+18,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.05128205128205128,0.0,0.0,0.0
735,braganca paulista-27-br,america/sao_paulo,-22.95194,-46.54194,1.0,1.5988733323840023e+18,151171.0,1.0420499029262542e+18,0.7879112764135624,1.0420499029262542e+18,1.5988733323840023e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0
736,braganca-16-br,america/belem,-1.05361,-46.76556,0.0,1.5984027225203126e+18,121208.0,6.478437888228904e+17,0.22098353002356771,6.478437888228904e+17,1.5984027225203126e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,brahmapur-21-in,asia/kolkata,19.31667,84.78333,0.0,1.5975764466577216e+18,410339.0,6.524572452708431e+17,0.5810847127269583,6.524572452708431e+17,1.5975764466577216e+18,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,brahmapur-21-in,asia/kolkata,19.31667,84.78333,1.0,1.5988590193059185e+18,410339.0,1.2376924672054252e+18,0.869163622964062,1.2376924672054252e+18,1.5988590193059185e+18,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
739,braine l'alleud-walwbr-be,europe/brussels,50.68363,4.36784,0.0,1.5982248748715584e+18,195679.0,9.450423020553747e+17,0.40506119450883477,9.450423020553747e+17,1.5982248748715584e+18,0.0,0.030927835051546393,0.0,0.0,0.23711340206185566,0.0,0.08247422680412371,0.010309278350515464,0.010309278350515464,0.020618556701030927,0.020618556701030927,0.010309278350515464
740,braine l'alleud-walwbr-be,europe/brussels,50.68363,4.36784,1.0,1.5981473877139003e+18,195679.0,1.0331459115832732e+18,0.8274454985036888,1.0331459115832732e+18,1.5981473877139003e+18,0.0,0.02564102564102564,0.0,0.0,0.10256410256410256,0.0,0.1282051282051282,0.0,0.0,0.0,0.0,0.0
741,brasilia-07-br,america/sao_paulo,-15.77972,-47.92972,0.0,1.598333629034627e+18,2207718.0,5.99913859755137e+17,0.33340319588688516,5.99913859755137e+17,1.598333629034627e+18,0.005555555555555556,0.004166666666666667,0.0,0.006944444444444444,0.019444444444444445,0.001388888888888889,0.008333333333333333,0.001388888888888889,0.05277777777777778,0.002777777777777778,0.001388888888888889,0.006944444444444444
742,brasilia-07-br,america/sao_paulo,-15.77972,-47.92972,1.0,1.5985503170337981e+18,2207718.0,8.694653370473714e+17,0.7869499249516885,8.694653370473714e+17,1.5985503170337981e+18,0.006211180124223602,0.006211180124223602,0.006211180124223602,0.006211180124223602,0.037267080745341616,0.0,0.0,0.0,0.024844720496894408,0.0,0.012422360248447204,0.018633540372670808
743,brasov-09-ro,europe/bucharest,45.64861,25.60613,0.0,1.5979282206771825e+18,321259.0,7.455192912513066e+17,0.5380744822671942,7.455192912513066e+17,1.5979282206771825e+18,0.08,0.16,0.0,0.12,0.2,0.0,0.0,0.0,0.0,0.08,0.0,0.0
744,brasov-09-ro,europe/bucharest,45.64861,25.60613,1.0,1.598292729939574e+18,321259.0,1.267069766635197e+18,0.8483648904868416,1.267069766635197e+18,1.598292729939574e+18,0.0,0.17391304347826086,0.043478260869565216,0.0,0.21739130434782608,0.0,0.08695652173913043,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0
745,bratislava-02-sk,europe/bratislava,48.14816,17.10674,0.0,1.5983345604386245e+18,462853.0,9.263740527027507e+17,0.3734538518837062,9.263740527027507e+17,1.5983345604386245e+18,0.0975609756097561,0.04878048780487805,0.0,0.0,0.1951219512195122,0.0,0.07317073170731707,0.0,0.07317073170731707,0.0,0.0,0.0
746,bratislava-02-sk,europe/bratislava,48.14816,17.10674,1.0,1.5973705196194135e+18,462853.0,1.3468014569870267e+18,0.8361996133803016,1.3468014569870267e+18,1.5973705196194135e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
747,braunschweig-06-de,europe/berlin,52.26594,10.52673,0.0,1.598444242826205e+18,847099.0,8.516093189898803e+17,0.4042428547320348,8.516093189898803e+17,1.598444242826205e+18,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.07142857142857142,0.0,0.03571428571428571,0.0,0.03571428571428571,0.03571428571428571
748,braunschweig-06-de,europe/berlin,52.26594,10.52673,1.0,1.5986380319882424e+18,847099.0,8.018388853300182e+17,0.7944276493260137,8.018388853300182e+17,1.5986380319882424e+18,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,brazzaville-12-cg,africa/brazzaville,-4.26613,15.28318,0.0,1.6005598508531057e+18,1284609.0,216369878.0,0.4414985287707202,216369878.0,1.6005598508531057e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,breda-06-nl,europe/amsterdam,51.58656,4.77596,0.0,1.598235866919304e+18,473512.0,5.556358080833335e+17,0.33189220397560415,5.556358080833335e+17,1.598235866919304e+18,0.03664921465968586,0.11518324607329843,0.0,0.0,0.09424083769633508,0.005235602094240838,0.031413612565445025,0.005235602094240838,0.015706806282722512,0.041884816753926704,0.010471204188481676,0.005235602094240838
751,breda-06-nl,europe/amsterdam,51.58656,4.77596,1.0,1.598219904505411e+18,473512.0,8.564577004931932e+17,0.8159478655289205,8.564577004931932e+17,1.598219904505411e+18,0.038461538461538464,0.09615384615384616,0.019230769230769232,0.0,0.15384615384615385,0.0,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.0,0.0,0.019230769230769232
752,bremen-0300-de,europe/berlin,53.07516,8.80777,0.0,1.597865771118463e+18,546501.0,6.096256319646588e+17,0.3246830237054395,6.096256319646588e+17,1.597865771118463e+18,0.09876543209876543,0.2839506172839506,0.037037037037037035,0.0,0.16049382716049382,0.0,0.024691358024691357,0.024691358024691357,0.037037037037037035,0.012345679012345678,0.012345679012345678,0.0
753,bremen-0300-de,europe/berlin,53.07516,8.80777,1.0,1.5977112347792522e+18,546501.0,8.670774134567588e+17,0.8287293811106791,8.670774134567588e+17,1.5977112347792522e+18,0.0,0.25,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0
754,bremerhaven-03-de,europe/berlin,53.55021,8.57674,1.0,1.5989623849487196e+18,136309.0,1.5965561382958367e+18,0.8016549030706865,1.5965561382958367e+18,1.5989623849487196e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
755,brentwood-ny103-us,america/new_york,40.78121,-73.24623,0.0,1.5982027282579492e+18,893372.0,6.949813698760242e+17,0.36754160915695894,6.949813698760242e+17,1.5982027282579492e+18,0.05907172995780591,0.05063291139240506,0.008438818565400843,0.02531645569620253,0.19831223628691982,0.004219409282700422,0.04219409282700422,0.008438818565400843,0.016877637130801686,0.03375527426160337,0.04219409282700422,0.008438818565400843
756,brentwood-ny103-us,america/new_york,40.78121,-73.24623,1.0,1.5980070316546043e+18,893372.0,1.1510692985876507e+18,0.8190610706333824,1.1510692985876507e+18,1.5980070316546043e+18,0.05102040816326531,0.0,0.05102040816326531,0.0,0.45918367346938777,0.0,0.01020408163265306,0.0,0.030612244897959183,0.0,0.02040816326530612,0.02040816326530612
757,brescia-09bs-it,europe/rome,45.52478,10.22727,0.0,1.5983958374257208e+18,304381.0,7.608465031918968e+17,0.3886548991682223,7.608465031918968e+17,1.5983958374257208e+18,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.023809523809523808
758,brescia-09bs-it,europe/rome,45.52478,10.22727,1.0,1.5989433624555827e+18,304381.0,8.860347958563036e+17,0.8220516239833283,8.860347958563036e+17,1.5989433624555827e+18,0.0,0.11764705882352941,0.0,0.058823529411764705,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705
759,brest-01-by,europe/minsk,52.09755,23.68775,0.0,1.5987710835579151e+18,351406.0,1.1122204349891007e+18,0.40981525054480555,1.1122204349891007e+18,1.5987710835579151e+18,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,brest-01-by,europe/minsk,52.09755,23.68775,1.0,1.599330166456036e+18,351406.0,1.2897953639595594e+18,0.8313564607007695,1.2897953639595594e+18,1.599330166456036e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
761,brest-a229-fr,europe/paris,48.4,-4.48333,0.0,1.598396536518879e+18,177541.0,5.7439673458207354e+17,0.37558953317206956,5.7439673458207354e+17,1.598396536518879e+18,0.0,0.02702702702702703,0.016216216216216217,0.010810810810810811,0.05405405405405406,0.0,0.05945945945945946,0.010810810810810811,0.005405405405405406,0.0,0.0,0.021621621621621623
762,brest-a229-fr,europe/paris,48.4,-4.48333,1.0,1.5983592546662892e+18,177541.0,8.857135135359529e+17,0.8256898435024876,8.857135135359529e+17,1.5983592546662892e+18,0.025974025974025976,0.0,0.025974025974025976,0.0,0.03896103896103896,0.0,0.06493506493506493,0.0,0.0,0.03896103896103896,0.0,0.0
763,bridgeport-ct001-us,america/new_york,41.16704,-73.20483,0.0,1.598373938245495e+18,890326.0,3.8938026002775866e+17,0.3238919162792419,3.8938026002775866e+17,1.598373938245495e+18,0.05517241379310345,0.09655172413793103,0.034482758620689655,0.006896551724137931,0.09655172413793103,0.0,0.05517241379310345,0.020689655172413793,0.06896551724137931,0.034482758620689655,0.027586206896551724,0.027586206896551724
764,bridgeport-ct001-us,america/new_york,41.16704,-73.20483,1.0,1.5984638884577462e+18,890326.0,1.1106711092875634e+18,0.7966243296067117,1.1106711092875634e+18,1.5984638884577462e+18,0.1794871794871795,0.07692307692307693,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0,0.02564102564102564,0.02564102564102564,0.0,0.0,0.02564102564102564
765,bridgewater-nj035-us,america/new_york,40.60079,-74.64815,0.0,1.5985288535400325e+18,103794.0,7.901074981123487e+17,0.35994245375621176,7.901074981123487e+17,1.5985288535400325e+18,0.0,0.20833333333333334,0.0,0.0,0.08333333333333333,0.0,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.0,0.0
766,bridgewater-nj035-us,america/new_york,40.60079,-74.64815,1.0,1.5989059350461932e+18,103794.0,1.1342345421488689e+18,0.7804214745029974,1.1342345421488689e+18,1.5989059350461932e+18,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,brighton-enge2-gb,europe/london,50.82838,-0.13947,0.0,1.598392914066417e+18,407255.0,5.6958426268420326e+17,0.33574885135681054,5.6958426268420326e+17,1.598392914066417e+18,0.05555555555555555,0.06159420289855073,0.033816425120772944,0.012077294685990338,0.11714975845410629,0.0,0.030193236714975844,0.018115942028985508,0.030193236714975844,0.024154589371980676,0.04468599033816425,0.022946859903381644
768,brighton-enge2-gb,europe/london,50.82838,-0.13947,1.0,1.5981465713717e+18,407255.0,6.973071534218048e+17,0.8194498030091718,6.973071534218048e+17,1.5981465713717e+18,0.054878048780487805,0.018292682926829267,0.012195121951219513,0.012195121951219513,0.12804878048780488,0.0,0.024390243902439025,0.024390243902439025,0.042682926829268296,0.006097560975609756,0.06707317073170732,0.024390243902439025
769,brindisi-13br-it,europe/rome,40.62773,17.93682,0.0,1.598624326185624e+18,272867.0,7.097027705189521e+17,0.3847390052236449,7.097027705189521e+17,1.598624326185624e+18,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
770,brindisi-13br-it,europe/rome,40.62773,17.93682,1.0,1.5979022361471427e+18,272867.0,1.507987438114943e+18,0.7562800282167597,1.507987438114943e+18,1.5979022361471427e+18,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,brisbane-04-au,australia/brisbane,-27.46794,153.02809,0.0,1.5985677616657423e+18,1377071.0,8.643451075099378e+17,0.38661956612292847,8.643451075099378e+17,1.5985677616657423e+18,0.06178375685102142,0.08370702541106129,0.029895366218236172,0.02192326856003986,0.17339312406576982,0.005480817140009965,0.027404085700049825,0.01195814648729447,0.03886397608370702,0.019930244145490782,0.053811659192825115,0.017937219730941704
772,brisbane-04-au,australia/brisbane,-27.46794,153.02809,1.0,1.5984618007240783e+18,1377071.0,1.1428780676957234e+18,0.8076990129593232,1.1428780676957234e+18,1.5984618007240783e+18,0.057432432432432436,0.06587837837837837,0.03125,0.008445945945945946,0.16638513513513514,0.007601351351351352,0.021114864864864864,0.018581081081081082,0.010135135135135136,0.011824324324324325,0.026182432432432432,0.016047297297297296
773,bristol-engb7-gb,europe/london,51.45523,-2.59665,0.0,1.5984586081468122e+18,430713.0,3.979069368000076e+17,0.29987321490879876,3.979069368000076e+17,1.5984586081468122e+18,0.07567567567567568,0.06486486486486487,0.043243243243243246,0.008108108108108109,0.15945945945945947,0.005405405405405406,0.024324324324324326,0.021621621621621623,0.02972972972972973,0.02702702702702703,0.06486486486486487,0.032432432432432434
774,bristol-engb7-gb,europe/london,51.45523,-2.59665,1.0,1.5985066632252321e+18,430713.0,6.12592976934597e+17,0.837730098102451,6.12592976934597e+17,1.5985066632252321e+18,0.017094017094017096,0.07692307692307693,0.03418803418803419,0.0,0.1282051282051282,0.042735042735042736,0.008547008547008548,0.0,0.03418803418803419,0.008547008547008548,0.008547008547008548,0.008547008547008548
